"Country.Name","Country.Code","Domain.Code","Domain.Name","Series.Name","Series.Year","Fieldwork.Start","Fieldwork.End","Indicator","Series.Type","Series.Category","Data.Collection.Method","Year.From","Year.To","Interval","Reference.Date","Male.Birth","Female.Birth","Original.Total.Birth","Observed.SRB","SRB.Jackknife","SE.SRB.Jackknife","SE.SRB.Stochastic","logSRB.Jackknife","SE.logSRB.Jackknife","SE.logSRB.Stochastic","SE.SRB.Modeling","SE.logSRB.Modeling","Inclusion"
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,1999,2,1999,304.693958,278.033024,842,1.0958912492352,1.0922974491545,0.0844651690413598,0.0915516074022361,0.0912652160377512,0.077199896517367,0.0832145950901995,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2000,2001,2,2001,312.38956,258.233474,790,1.20971752871977,1.20749757898368,0.0885227582773396,0.102055198543983,0.191221295192598,0.0730160240056007,0.0839954849055341,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2002,1,2002.5,205.05263,167.161047,502,1.22667710976948,1.2219461557182,0.110756316844858,0.129058786532112,0.204531952556636,0.0903523952576941,0.104249657633011,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2003,2004,2,2004,364.309377,313.903981,927,1.16057584182088,1.1573064595253,0.0798294882838779,0.0890173213916157,0.148453865748778,0.0685447483941114,0.0765819616382124,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2005,2006,2,2006,388.135168,332.947793,994,1.16575383937145,1.16409122923848,0.0765004848092883,0.086678038827381,0.154103298900511,0.0658151299556298,0.0744471581123752,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2007,2008,2,2008,359.722693,344.577566,948,1.04395273660967,1.03843391281134,0.0861312115244498,0.0796022517256958,0.0411013312775417,0.0819623338134364,0.0761676914588172,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2009,1,2009.5,167.497521,170.982864,465,0.979615834485028,0.975246314194067,0.0933024885754837,0.106427513573954,-0.0205101477771967,0.0953946466684656,0.108384391667662,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2010,2010,1,2010.5,171.504865,161.837089,452,1.05973770326529,1.05391434076709,0.103533163150424,0.117873945858165,0.0572735104989981,0.0973134201881643,0.110453290969246,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","KPK","Khyber Pakhtunkhwa","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2011,2013,3,2012.5,321.179277,323.551613,875,0.9926678282392,0.990466834230716,0.0823953404604636,0.0787732589702014,-0.0061184970054613,0.0832439441439082,0.078957160100261,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1977,1980,4,1979,27.068956,24.435646,24,1.10776510676247,1.02274926969704,0.507745504056609,0.328758496364422,0.141329020230625,0.494061621221382,0.283813042302581,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1985,5,1983.5,318.703219,319.758332,316,0.996700279885123,0.98265803506483,0.137011550436309,0.0784230817573956,-0.00806175682130261,0.136201750595471,0.0784586380246955,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1989,4,1988,763.869752,755.931237,747,1.01050163640744,1.00479479947751,0.0940553367764921,0.0518662866404684,0.00909568838670061,0.0925095594278442,0.0511808675228297,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1991,2,1991,636.012471,540.418952,573,1.17688779907926,1.17131842967555,0.108797364273369,0.0688843231041192,0.162417277308013,0.0924958810111402,0.0584233915090013,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1993,2,1993,716.477454,674.068359,685,1.06291512490353,1.05831662350047,0.0929632739317797,0.0568620318245506,0.0605077215593379,0.0873607619604641,0.053391433636177,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1995,2,1995,894.237827,898.351306,881,0.995421079735148,0.993112101417353,0.0685625527854727,0.0467136409764323,-0.0045369297110619,0.0688790408353128,0.0468554369905845,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1997,2,1997,1057.872776,970.514552,989,1.09001227629197,1.08762486505526,0.0729467850652744,0.0485872363977903,0.0862394366745534,0.066954817809487,0.0445047340927722,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,1999,2,1999,1117.568962,1025.808662,1025,1.08945167203121,1.08721594151618,0.0712508011642871,0.0472151178080398,0.0857648088685146,0.065489328591004,0.0433207226443467,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2000,2001,2,2001,1237.343407,1033.840414,1094,1.19684178548663,1.1959347658553,0.0883081647660859,0.0500521381691166,0.181676068495317,0.0743067796773083,0.0417891260709672,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2003,2,2003,1339.944354,1091.484801,1184,1.22763445974911,1.22362437703009,0.0833160583991309,0.0501772141526634,0.204116536285497,0.0676682843454214,0.0408262644837384,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2004,1,2004.5,707.184437,590.064159,629,1.19848736143962,1.19484697006774,0.0897746062117375,0.0667624041036088,0.180828536461963,0.0749131357137258,0.0555661303893297,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2005,2005,1,2005.5,763.90138,738.707178,720,1.03410580369371,1.03073840173607,0.0848720444484184,0.0540022370559178,0.0336439078589059,0.0819862570085879,0.0521045901668247,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2006,1,2006.5,654.181237,585.225601,598,1.117827442754,1.11416733927405,0.0855746286724916,0.063734700339242,0.111037036824033,0.0764381305678869,0.0569976684555151,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2007,2007,1,2007.5,743.681463,636.568363,652,1.16826645216109,1.15999929595768,0.111215275472528,0.0637042828764819,0.15291817275488,0.0942934830886187,0.0543956527793719,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2008,2008,1,2008.5,771.874789,619.162959,649,1.24664238675815,1.24153339788728,0.0889580084454743,0.0668310933271065,0.21889349767876,0.0711875320610548,0.0535153065745382,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2009,1,2009.5,719.751336,713.505961,687,1.00875308034042,1.00429977502608,0.0826437074402104,0.0531946088435844,0.00765147241658015,0.0818388959409471,0.0526887804597835,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2010,2010,1,2010.5,689.85035,709.366354,669,0.972488117190853,0.970361917058824,0.0776932787675476,0.0514418076015799,-0.0268821113285944,0.080087949596474,0.0528372589542756,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2011,2011,1,2011.5,657.618968,637.612712,620,1.03137681483364,1.02958896696418,0.0819670347675505,0.0581713393412369,0.0323355607175921,0.079783604802268,0.0563035206346783,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Punjab","Punjab","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2012,2013,2,2013,654.293967,647.436038,617,1.01059244249237,1.00516373445021,0.0911984784418085,0.0566070062410005,0.00920643860413262,0.0897406113776466,0.0558279087253389,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1976,1980,5,1978.5,23.636194,28.097092,50,0.841232751061925,0.804856967252856,0.277782305463745,0.248009460013759,-0.161179405816408,0.332434061397953,0.282558913003897,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1985,5,1983.5,192.838612,185.708038,360,1.03839669018527,1.03035146411254,0.13184502508514,0.107396420410131,0.0379044660769594,0.125963761427262,0.103119796933577,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1988,3,1987.5,274.948683,280.729573,527,0.979407620158351,0.974757429296943,0.0955114229753296,0.083513829097971,-0.0208042288243488,0.0974608138385307,0.0849064440539707,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1991,3,1990.5,323.401971,340.626322,646,0.949433294236139,0.945010210861454,0.0868031163697643,0.0739229167362608,-0.0523581406702487,0.0916106631373903,0.0777349682829943,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1993,2,1993,282.847301,300.93413,582,0.939897714493202,0.935783113683271,0.0782347570779982,0.0784165132610852,-0.0629072997215552,0.083065463838194,0.083021811651702,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1994,1995,2,1995,358.630966,321.029692,658,1.11712709116015,1.11361982262747,0.0927228637564203,0.0867778684185788,0.111069700218385,0.0830815306848333,0.0772792811449068,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,1997,2,1997,373.932309,404.171489,752,0.925182303000101,0.922795618477835,0.063953763714863,0.0668324312594662,-0.0779544441620885,0.0691382970503385,0.0719483150537972,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,1999,2,1999,470.301709,406.087961,837,1.15812768209595,1.15645102487224,0.0797347439098852,0.0795077342581629,0.147734499144295,0.0690137533745683,0.0684643078187297,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2000,2001,2,2001,439.704122,437.128342,858,1.0058925028476,1.0031156387705,0.0735626691236866,0.0677687308795341,0.00579152433628471,0.0731897558521687,0.0670892447720064,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2003,2,2003,507.049478,493.487228,923,1.02748247417662,1.02493464861105,0.0772200700277586,0.0654245210991015,0.0274555754392205,0.0751463844697183,0.0635909418694221,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2005,2,2005,574.892778,513.814158,1002,1.11887297975156,1.11571436634691,0.076207074043994,0.06784914435594,0.111819122951848,0.06812694854982,0.0604337134824069,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2006,2007,2,2007,551.691862,512.777896,977,1.07588854025018,1.07296728126818,0.0784362895668435,0.0655169204830746,0.0730982426134714,0.073092132472841,0.0608501769015333,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2008,2008,1,2008.5,287.363072,255.262642,507,1.12575451600944,1.11950923457236,0.10491200483263,0.096645005440212,0.117232638337818,0.09294297507115,0.0855214893848203,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2009,1,2009.5,268.49485,291.577218,505,0.920836174518957,0.916089659042186,0.0878218899916293,0.0774982568083149,-0.0830854084279586,0.0952860481158704,0.0839299043437762,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2010,2010,1,2010.5,316.433738,283.616075,546,1.11571157593941,1.11219042990191,0.0885982455951298,0.091789850544929,0.109498679404428,0.0795867894399382,0.0821795461004313,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Sindh","Sindh","Demographic and Health Survey","2012-13",2012.792,2013.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2011,2013,3,2012.5,518.51397,501.213303,946,1.03451757344916,1.0319293621797,0.0851042048461363,0.0655250552009397,0.0348320523901298,0.0825393008211631,0.063119647955562,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1987,5,1985.5,29.973029,15.999494,44,1.87337355793877,1.7121948395984,0.710545327134226,0.696807631156595,0.611725805553462,0.372068503110153,0.318982966978459,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1992,5,1990.5,98.04302,128.348274,212,0.763882652601935,0.759752453065111,0.0964842028320214,0.105305559356423,-0.266770100019428,0.126333670230918,0.136920285154557,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1993,1997,5,1995.5,246.090764,239.282014,484,1.02845491763539,1.02628612491849,0.100558039052525,0.093968611308508,0.0307363099592333,0.0978952980199109,0.0909186226240769,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1998,2001,4,2000,374.266054,355.60001,687,1.05249168581294,1.04733204378184,0.0982873198303309,0.078511193080766,0.0505813555143293,0.0927946488183164,0.0742609440121374,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2004,3,2003.5,305.418298,335.384202,614,0.910652010973373,0.90888781245566,0.080472774692765,0.0727905304650881,-0.0916094608405222,0.0886745943767274,0.0797169194796251,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2005,2008,4,2007,464.993845,456.172425,905,1.0193379071521,1.01270917517131,0.0993316986338848,0.0669993155701575,0.0174354864534847,0.09803335957917,0.0656842441501125,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2012,4,2011,527.131824,522.677779,1025,1.00852158859426,1.00546988481227,0.0917797533919495,0.0626847801155264,0.00962550847792232,0.0914213026710666,0.061976953325172,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2013,2015,3,2014.5,420.679626,390.914733,783,1.07614165056296,1.07064512650497,0.0895790314257957,0.076432338831598,0.0717123736937584,0.082762250012631,0.0707812301685499,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","AJK","Azad Jammu and Kashmir","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2016,2018,3,2017.5,309.957416,298.438628,570,1.03859684008466,1.03078631120509,0.0952722108579111,0.0837526166084264,0.034529605646386,0.0912756661787958,0.08028878089962,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1983,1,1983.5,0,0.21212,1,,,,,,,,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1990,5,1988.5,13.106603,11.071959,84,1.18376549262872,1.16071226292167,0.310793505837591,0.546188333481001,0.183759988655218,0.263202683791468,0.415629376206239,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1991,1995,5,1993.5,58.404112,57.640908,324,1.01324066581324,0.99643082131842,0.151847619653481,0.192092409548571,0.00755974296723316,0.14755228809604,0.187495170668476,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1996,2000,5,1998.5,148.513523,127.694783,760,1.16303516487436,1.1437461865376,0.166769704911034,0.143668163973524,0.144903706577132,0.145254814551851,0.122372863004722,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2001,2003,3,2002.5,140.057165,140.062434,706,0.999962381062148,1.00357981395094,0.0829463562601289,0.120008260112875,0.00706372247082822,0.0837332952765775,0.119200988860883,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2004,2007,4,2006,223.753015,219.109493,1134,1.02119270113048,1.01227370720331,0.0989567459885315,0.0981891266283362,0.0169426691148076,0.0970757344967093,0.0954462322820609,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2008,2009,2,2009,146.648929,117.640205,697,1.24658851963068,1.24740986086871,0.104791745873514,0.155020265910255,0.224619717043888,0.0843665149238491,0.123360373444109,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2010,2013,4,2012,304.360224,284.412997,1439,1.07013472383613,1.06352283404867,0.0902651949821168,0.0884007127807899,0.0651612400626345,0.0843137620509917,0.0824208985179656,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","Balochistan","Balochistan","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2014,2018,5,2016.5,246.803743,212.144403,1218,1.16337616976866,1.1613631058854,0.109098524142448,0.110223302569848,0.154030854834236,0.0943935140618972,0.0941137791221313,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1984,1986,3,1985.5,0.020481,0.258484,4,0.0792350783800932,,,,,,,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1987,1991,5,1989.5,7.383513,6.518704,64,1.13266578755532,1.02761193499291,0.513581334691859,1.00032306489085,0.137700084284015,0.465424365752014,0.591917594157872,0.0982024728509571,0.0936006494862588,FALSE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1992,1996,5,1994.5,26.499185,22.765567,209,1.16400285571627,1.15637264026493,0.207546761900442,0.35511509924342,0.16195437264543,0.184677335262321,0.290790027834821,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1997,2001,5,1999.5,49.801775,53.503757,455,0.93080893366049,0.918026660380306,0.115132244040419,0.186249228926335,-0.0779312992971146,0.12189620981366,0.197158598684742,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2002,2006,5,2004.5,110.048422,86.527593,787,1.27183038594405,1.25445125505517,0.149091932457331,0.187096380407326,0.233556029878253,0.115859685741002,0.14520079003414,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2007,2008,2,2008,45.278659,44.62137,393,1.01473036350072,1.00428576420458,0.100047204109003,0.223739990886127,0.00913309453231725,0.0977179209054909,0.213450628222332,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2009,2012,4,2011,101.081786,107.03993,864,0.944337183329623,0.93324981033517,0.0819472100750139,0.132467450959698,-0.065311093078128,0.0856643054915068,0.1398313705732,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2013,2015,3,2014.5,77.536582,66.434942,619,1.16710543677452,1.16318945374324,0.0777784070809734,0.203842908666506,0.153375262725691,0.0662667165164968,0.169787246218778,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","FATA","Federally Administered Tribal Areas","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",2016,2018,3,2017.5,51.287467,56.868215,422,0.901865251089734,0.898175649977901,0.0695540351700563,0.176271554896309,-0.104417052957024,0.076935655320275,0.193325580973204,0.0982024728509571,0.0936006494862588,TRUE
"Pakistan","PAK","GB","Gilgit Baltista","Demographic and Health Survey","2017-18",2017.875,2018.292,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1984,1987,4,1986,8.592195,3.636197,18,2.36296190772942,1.69012249807734,1.94659576304586,2.16192472307226,0.829660004871476,0.667655374744859,0.644795938002285,0.0982024728509571,0.0936006494862588,FALSE
